Practice_Blocks.thisRepN,Practice_Blocks.thisTrialN,Practice_Blocks.thisN,Practice_Blocks.thisIndex,Practice_trials.thisRepN,Practice_trials.thisTrialN,Practice_trials.thisN,Practice_trials.thisIndex,A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,A2_Blocks.thisRepN,A2_Blocks.thisTrialN,A2_Blocks.thisN,A2_Blocks.thisIndex,A2_trials.thisRepN,A2_trials.thisTrialN,A2_trials.thisN,A2_trials.thisIndex,polygon_5.started,polygon_5.stopped,descriptionText_5.started,descriptionText_5.stopped,keyPressRun_5.keys,keyPressRun_5.rt,keyPressRun_5.started,keyPressRun_5.stopped,polygon_6.started,polygon_6.stopped,descriptionText_6.started,descriptionText_6.stopped,keyPressRun_6.keys,keyPressRun_6.rt,keyPressRun_6.started,keyPressRun_6.stopped,polygon_7.started,polygon_7.stopped,descriptionText_7.started,descriptionText_7.stopped,keyPressRun_7.keys,keyPressRun_7.rt,keyPressRun_7.started,keyPressRun_7.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc_6.started,blackProc_6.stopped,greenProc_6.started,greenProc_6.stopped,ProcTarget_6.started,ProcTarget_6.stopped,ProcPicture_5.started,ProcPicture_5.stopped,blackWaitInterTrial_7.started,blackWaitInterTrial_7.stopped,whiteWaitInterTrial_7.started,whiteWaitInterTrial_7.stopped,blackTrial_3.started,blackTrial_3.stopped,whiteTrial_3.started,whiteTrial_3.stopped,TrialPicture_3.started,TrialPicture_3.stopped,keyPressTrial_3.keys,keyPressTrial_3.started,keyPressTrial_3.stopped,blackWaitInterTrial_8.started,blackWaitInterTrial_8.stopped,whiteWaitInterTrial_8.started,whiteWaitInterTrial_8.stopped,fixation_3.started,fixation_3.stopped,fixationImage_3.started,fixationImage_3.stopped,polygon_end_4.started,polygon_end_4.stopped,end_text_4.started,end_text_4.stopped,polygon_3.started,polygon_3.stopped,descriptionText_3.started,descriptionText_3.stopped,keyPressRun_3.keys,keyPressRun_3.rt,keyPressRun_3.started,keyPressRun_3.stopped,polygon_9.started,polygon_9.stopped,descriptionText_9.started,descriptionText_9.stopped,keyPressRun_9.keys,keyPressRun_9.rt,keyPressRun_9.started,keyPressRun_9.stopped,blackProc_3.started,blackProc_3.stopped,greenProc_3.started,greenProc_3.stopped,ProcPicture_3.started,ProcPicture_3.stopped,blackWaitInterTrial_5.started,blackWaitInterTrial_5.stopped,whiteWaitInterTrial_5.started,whiteWaitInterTrial_5.stopped,polygon_4.started,polygon_4.stopped,descriptionText_4.started,descriptionText_4.stopped,keyPressRun_4.keys,keyPressRun_4.rt,keyPressRun_4.started,keyPressRun_4.stopped,blackProc_4.started,blackProc_4.stopped,greenProc_4.started,greenProc_4.stopped,ProcTarget_4.started,ProcTarget_4.stopped,blackWaitInterTrial_6.started,blackWaitInterTrial_6.stopped,whiteWaitInterTrial_6.started,whiteWaitInterTrial_6.stopped,polygon_end_3.started,polygon_end_3.stopped,end_text_3.started,end_text_3.stopped,polygon_12.started,polygon_12.stopped,descriptionText_12.started,descriptionText_12.stopped,keyPressRun_12.keys,keyPressRun_12.rt,keyPressRun_12.started,keyPressRun_12.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial.keys,keyPressTrial.rt,keyPressTrial.started,keyPressTrial.stopped,blackWaitInterTrial_2.started,blackWaitInterTrial_2.stopped,whiteWaitInterTrial_2.started,whiteWaitInterTrial_2.stopped,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,polygon_end.started,polygon_end.stopped,end_text.started,end_text.stopped,polygon_15.started,polygon_15.stopped,descriptionText_15.started,descriptionText_15.stopped,keyPressRun_15.keys,keyPressRun_15.rt,keyPressRun_15.started,keyPressRun_15.stopped,blackProc_2.started,blackProc_2.stopped,greenProc_2.started,greenProc_2.stopped,ProcTarget_2.started,ProcTarget_2.stopped,ProcPicture_2.started,ProcPicture_2.stopped,blackWaitInterTrial_3.started,blackWaitInterTrial_3.stopped,whiteWaitInterTrial_3.started,whiteWaitInterTrial_3.stopped,blackTrial_2.started,blackTrial_2.stopped,whiteTrial_2.started,whiteTrial_2.stopped,TrialPicture_2.started,TrialPicture_2.stopped,keyPressTrial_2.keys,keyPressTrial_2.started,keyPressTrial_2.stopped,blackWaitInterTrial_4.started,blackWaitInterTrial_4.stopped,whiteWaitInterTrial_4.started,whiteWaitInterTrial_4.stopped,fixation_2.started,fixation_2.stopped,fixationImage_2.started,fixationImage_2.stopped,polygon_end_2.started,polygon_end_2.stopped,end_text_2.started,end_text_2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,2,0,2,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.2509337999945,None,925.2509337999945,None,925.2509337999945,None,None,0.010601360016153194,1.0054221600148594,926.2500138999894,None,926.2500138999894,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,2,0,2,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.9510888999939,None,927.9510888999939,None,927.9510888999939,None,None,0.012046660005580634,1.0083731600025203,928.9524781999935,None,928.9524781999935,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.6538709999877,None,930.6538709999877,None,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.6962012999866,None,932.6962012999866,None,932.6962012999866,None,932.6962012999866,None,936.2088487000001,None,936.2088487000001,None,937.7210880999919,None,937.7210880999919,None,937.7210880999919,None,None,0.00026156000967603177,1.00138856000558,938.7275233999972,None,938.7275233999972,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.5325177999912,None,940.5325177999912,None,940.5325177999912,None,None,0.00979375999304466,1.0183049600018421,941.5467264999897,None,941.5467264999897,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.2471855999902,None,943.2471855999902,None,943.2471855999902,None,None,0.013020960002904758,1.0102518600033363,944.2494982999924,None,944.2494982999924,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.9511060999939,None,945.9511060999939,None,945.9511060999939,None,None,0.013301660001161508,1.0107391600031406,946.9514074999897,None,946.9514074999897,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,3,0,3,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,948.7527732999879,None,948.7527732999879,None,948.7527732999879,None,None,0.012827759986976162,1.0096936599875335,949.7537264999992,None,949.7537264999992,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,3,0,3,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.4556693999912,None,951.4556693999912,None,951.4556693999912,None,None,0.013420359973679297,1.011725859978469,952.4565382000001,None,952.4565382000001,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,3,0,3,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.2567207999964,None,954.2567207999964,None,954.2567207999964,None,None,0.01279825999517925,1.0098565600055736,955.2587505999982,None,955.2587505999982,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,3,0,3,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,956.8928086999949,None,956.8928086999949,None,956.8928086999949,None,None,0.013756379994447343,1.0120136799960164,957.8944614999928,None,957.8944614999928,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,3,0,3,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.6956924999977,None,959.6956924999977,None,959.6956924999977,None,None,0.012799060001270846,1.0098448600037955,960.6974732999952,None,960.6974732999952,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,3,0,3,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.2990518000006,None,962.2990518000006,None,962.2990518000006,None,None,0.012771860012435354,1.0096343600016553,963.2989606999909,None,963.2989606999909,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,3,0,3,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.0017561999994,None,965.0017561999994,None,965.0017561999994,None,None,0.010449460009112954,1.0051116600079695,966.0013054999872,None,966.0013054999872,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,3,0,3,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.6046655999962,None,967.6046655999962,None,967.6046655999962,None,None,0.012280359995202161,1.0253942599956645,968.6203087999893,None,968.6203087999893,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.4219222999964,None,970.4219222999964,None,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.4577401999995,None,972.4577401999995,None,972.4577401999995,None,972.4577401999995,None,975.9602513999998,None,975.9602513999998,None,977.4916939999966,None,977.4916939999966,None,977.4916939999966,None,None,0.01407098000345286,1.0125146800128277,978.4961105999973,None,978.4961105999973,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.2989106999885,None,980.2989106999885,None,980.2989106999885,None,None,0.010098560000187717,1.0043919599993387,981.297994099994,None,981.297994099994,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,4,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982.999512800001,None,982.999512800001,None,982.999512800001,None,None,0.013183859991841018,1.0105275599926244,984.000386499989,None,984.000386499989,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,4,0,4,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.6013182999886,None,985.6013182999886,None,985.6013182999886,None,None,0.012458059994969517,1.0095383599982597,986.6034400999924,None,986.6034400999924,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,4,0,4,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.4042087999987,None,988.4042087999987,None,988.4042087999987,None,None,0.013284860004205257,1.01081616000738,989.4050157999882,None,989.4050157999882,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,4,0,4,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.1071861999953,None,991.1071861999953,None,991.1071861999953,None,None,0.013223160014604218,1.0104696600028547,992.1074678999867,None,992.1074678999867,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,4,0,4,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.9091756999987,None,993.9091756999987,None,993.9091756999987,None,None,0.012717360004899092,1.009549659996992,994.909957699987,None,994.909957699987,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,4,0,4,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.5358685999963,None,996.5358685999963,None,996.5358685999963,None,None,0.005649919985444285,1.012196319992654,997.5457126999972,None,997.5457126999972,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,4,0,4,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999.1491144999891,None,999.1491144999891,None,999.1491144999891,None,None,0.010687160000088625,1.0224149599962402,1000.1644774999877,None,1000.1644774999877,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,4,0,4,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.9649532999902,None,1001.9649532999902,None,1001.9649532999902,None,None,0.01277235998713877,1.0110323599801632,1002.9669131999981,None,1002.9669131999981,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,4,0,4,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.6850976999995,None,1004.6850976999995,None,1004.6850976999995,None,None,0.010815860005095601,1.0225726600037888,1005.6873006999958,None,1005.6873006999958,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,4,0,4,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.3866733999894,None,1007.3866733999894,None,1007.3866733999894,None,None,0.012966860012966208,1.0101573600113625,1008.388265799993,None,1008.388265799993,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.9896467999934,None,1009.9896467999934,None,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.0468584999908,None,1012.0468584999908,None,1012.0468584999908,None,1012.0468584999908,None,1015.5614159999968,None,1015.5614159999968,None,1017.0629803999909,None,1017.0629803999909,None,1017.0629803999909,None,None,0.012764659986714832,1.0098239599901717,1018.0635053000005,None,1018.0635053000005,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019.8958349999884,None,1019.8958349999884,None,1019.8958349999884,None,None,0.01590228000713978,1.0159909799986053,1020.8992612000002,None,1020.8992612000002,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.6015613999916,None,1022.6015613999916,None,1022.6015613999916,None,None,0.012664559995755553,1.0078388599940808,1023.6015797,None,1023.6015797,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.4192812999972,None,1025.4192812999972,None,1025.4192812999972,None,None,0.012842119991546497,1.0101335199869936,1026.4220528999867,None,1026.4220528999867,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.1240236999874,None,1028.1240236999874,None,1028.1240236999874,None,None,0.010911159988609143,1.0062366599886445,1029.1230980999972,None,1029.1230980999972,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
,,,,,,,,,,,,,,,,5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.7235911999887,None,1030.7235911999887,None,1030.7235911999887,None,None,0.013357260002521798,1.0128725599934114,1031.725312399998,None,1031.725312399998,None,,,,,,,,,Joshua,2019_Oct_21_1434,untitled,3.2.3,59.96821684565655,
